hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,total_revenue,total_guests,room_match,arrival_date,arrival_yearmon
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,124,2015,August,32,8,2,1,1,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,17,0,0,Transient-Party,72.5,0,0,Check-Out,2015-08-11,3,217.5,1,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,30,2015,August,32,8,2,1,2,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,86.0,0,0,Check-Out,2015-08-11,3,258.0,2,1,2015-08-08,2015-08
City Hotel,1,30,2015,August,32,8,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,86.0,0,0,Canceled,2015-08-01,3,258.0,2,1,2015-08-08,2015-08
City Hotel,0,4,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,124,2015,August,32,8,2,1,1,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,36.25,0,0,Check-Out,2015-08-11,3,108.75,1,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,0,2015,August,32,8,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,89.0,0,1,Check-Out,2015-08-09,1,89.0,2,1,2015-08-08,2015-08
City Hotel,1,1,2015,August,32,8,1,1,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,50.8,0,0,Canceled,2015-08-08,2,101.6,2,1,2015-08-08,2015-08
City Hotel,0,0,2015,August,32,8,1,1,2,0,0,BB,BRA,Direct,Direct,0,0,0,D,D,1,No Deposit,0,0,0,Transient,100.0,0,0,Check-Out,2015-08-10,2,200.0,2,1,2015-08-08,2015-08
City Hotel,0,103,2015,August,32,8,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,1,Check-Out,2015-08-10,2,153.0,2,1,2015-08-08,2015-08
City Hotel,0,1,2015,August,32,8,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,75.0,0,0,Check-Out,2015-08-10,2,150.0,2,1,2015-08-08,2015-08
City Hotel,1,30,2015,August,32,8,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,86.0,0,0,Canceled,2015-08-01,3,258.0,2,1,2015-08-08,2015-08
City Hotel,0,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,30,2015,August,32,8,2,1,3,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,0,0,Transient-Party,124.7,0,1,Check-Out,2015-08-11,3,374.1,3,0,2015-08-08,2015-08
City Hotel,1,30,2015,August,32,8,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,86.0,0,0,Canceled,2015-08-01,3,258.0,2,1,2015-08-08,2015-08
City Hotel,0,0,2015,August,32,8,2,1,2,2,0,SC,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,153.0,0,0,Check-Out,2015-08-11,3,459.0,4,1,2015-08-08,2015-08
City Hotel,0,4,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,4,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,30,2015,August,32,8,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,86.0,0,0,Canceled,2015-08-01,3,258.0,2,1,2015-08-08,2015-08
City Hotel,0,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,30,2015,August,32,8,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,86.0,0,0,Canceled,2015-08-01,3,258.0,2,1,2015-08-08,2015-08
City Hotel,0,4,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,30,2015,August,32,8,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,86.0,0,0,Canceled,2015-08-01,3,258.0,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,30,2015,August,32,8,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,86.0,0,0,Canceled,2015-08-01,3,258.0,2,1,2015-08-08,2015-08
City Hotel,0,0,2015,August,32,8,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,98.0,1,0,Check-Out,2015-08-11,3,294.0,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,30,2015,August,32,8,2,1,2,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,86.0,0,0,Check-Out,2015-08-11,3,258.0,2,1,2015-08-08,2015-08
City Hotel,0,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,1,124,2015,August,32,8,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,0,0,Transient-Party,94.5,0,0,Canceled,2015-08-01,3,283.5,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,0,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,1,16,2015,August,32,8,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-08-06,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,0.0,0,0,Check-Out,2015-08-12,4,0.0,1,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,1,2015,August,32,8,2,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,81.0,0,0,Check-Out,2015-08-12,4,324.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,0,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,3,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,0,0,Transient-Party,84.0,0,1,Check-Out,2015-08-12,4,336.0,3,0,2015-08-08,2015-08
City Hotel,1,16,2015,August,32,8,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-08-06,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,0,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,1,16,2015,August,32,8,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-08-06,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,1,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,0.0,0,0,Check-Out,2015-08-12,4,0.0,1,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,0,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,3,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,0,0,Transient-Party,84.0,0,1,Check-Out,2015-08-12,4,336.0,3,0,2015-08-08,2015-08
City Hotel,0,1,2015,August,32,8,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,90.0,0,2,Check-Out,2015-08-12,4,360.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,0,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,0,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,1,0,0,BB,POL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,0,0,Transient-Party,60.0,0,0,Check-Out,2015-08-12,4,240.0,1,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,0,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,0,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,1,16,2015,August,32,8,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-08-06,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,16,2015,August,32,8,2,2,1,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,0,0,Transient-Party,60.0,0,0,Check-Out,2015-08-12,4,240.0,1,1,2015-08-08,2015-08
City Hotel,1,16,2015,August,32,8,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-08-06,4,248.0,2,1,2015-08-08,2015-08
City Hotel,0,0,2015,August,32,8,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,0,Transient,88.0,0,0,Check-Out,2015-08-13,5,440.0,2,1,2015-08-08,2015-08
City Hotel,0,1,2015,August,32,8,2,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,98.0,0,0,Check-Out,2015-08-13,5,490.0,2,1,2015-08-08,2015-08
City Hotel,0,1,2015,August,32,8,2,4,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,81.0,0,0,Check-Out,2015-08-14,6,486.0,2,1,2015-08-08,2015-08
City Hotel,0,1,2015,August,32,8,2,5,1,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,88.0,0,2,Check-Out,2015-08-15,7,616.0,1,1,2015-08-08,2015-08
City Hotel,0,1,2015,August,33,9,2,3,2,2,0,SC,AGO,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,153.0,0,1,Check-Out,2015-08-14,5,765.0,4,1,2015-08-09,2015-08
City Hotel,0,109,2015,August,33,9,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,1,Check-Out,2015-08-14,5,382.5,2,1,2015-08-09,2015-08
City Hotel,1,107,2015,August,33,9,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,0,Transient,63.75,0,1,No-Show,2015-08-09,6,382.5,2,1,2015-08-09,2015-08
City Hotel,0,123,2015,August,33,9,2,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,27,0,0,Transient,63.75,0,1,Check-Out,2015-08-15,6,382.5,2,0,2015-08-09,2015-08
City Hotel,0,2,2015,August,33,9,3,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,80.0,0,1,Check-Out,2015-08-17,8,640.0,1,1,2015-08-09,2015-08
City Hotel,0,2,2015,August,33,9,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,67.5,0,2,Check-Out,2015-08-10,1,67.5,2,1,2015-08-09,2015-08
City Hotel,0,1,2015,August,33,9,1,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,153.0,0,2,Check-Out,2015-08-10,1,153.0,4,1,2015-08-09,2015-08
City Hotel,0,4,2015,August,33,9,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,0,0,0,Transient,75.0,0,0,Check-Out,2015-08-10,1,75.0,2,1,2015-08-09,2015-08
City Hotel,0,0,2015,August,33,9,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,9,0,Transient,105.0,0,0,Check-Out,2015-08-10,1,105.0,2,1,2015-08-09,2015-08
City Hotel,0,2,2015,August,33,9,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,67.5,0,2,Check-Out,2015-08-10,1,67.5,2,1,2015-08-09,2015-08
City Hotel,0,2,2015,August,33,9,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,99.0,1,2,Check-Out,2015-08-11,2,198.0,2,1,2015-08-09,2015-08
City Hotel,0,2,2015,August,33,9,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,99.0,1,2,Check-Out,2015-08-11,2,198.0,2,1,2015-08-09,2015-08
City Hotel,0,1,2015,August,33,9,2,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,153.0,0,1,Check-Out,2015-08-11,2,306.0,4,1,2015-08-09,2015-08
City Hotel,0,0,2015,August,33,9,2,0,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,96.0,0,0,Check-Out,2015-08-11,2,192.0,2,1,2015-08-09,2015-08
City Hotel,0,0,2015,August,33,9,2,0,2,3,0,BB,FRA,Online TA,TA/TO,0,0,0,F,B,1,No Deposit,9,0,0,Contract,153.0,0,0,Check-Out,2015-08-11,2,306.0,5,0,2015-08-09,2015-08
City Hotel,0,1,2015,August,33,9,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,98.0,0,0,Check-Out,2015-08-11,2,196.0,2,1,2015-08-09,2015-08
City Hotel,0,0,2015,August,33,9,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,98.0,0,2,Check-Out,2015-08-11,2,196.0,2,1,2015-08-09,2015-08
City Hotel,0,0,2015,August,33,9,2,0,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,105.0,0,0,Check-Out,2015-08-11,2,210.0,2,1,2015-08-09,2015-08
City Hotel,1,145,2015,August,33,9,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,1,Canceled,2015-06-15,3,229.5,2,1,2015-08-09,2015-08
City Hotel,0,142,2015,August,33,9,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,0,0,Transient,76.5,0,1,Check-Out,2015-08-12,3,229.5,2,1,2015-08-09,2015-08
City Hotel,0,3,2015,August,33,9,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,3,0,0,Transient,0.0,0,2,Check-Out,2015-08-12,3,0.0,2,1,2015-08-09,2015-08
City Hotel,0,120,2015,August,33,9,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,2,Check-Out,2015-08-12,3,229.5,2,1,2015-08-09,2015-08
City Hotel,0,87,2015,August,33,9,2,1,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,2,Check-Out,2015-08-12,3,229.5,2,1,2015-08-09,2015-08
City Hotel,0,3,2015,August,33,9,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,3,0,0,Transient,65.0,0,2,Check-Out,2015-08-12,3,195.0,2,1,2015-08-09,2015-08
City Hotel,0,1,2015,August,33,9,2,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,89.0,0,1,Check-Out,2015-08-13,4,356.0,2,0,2015-08-09,2015-08
City Hotel,0,0,2015,August,33,10,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,115.0,0,1,Check-Out,2015-08-11,1,115.0,2,1,2015-08-10,2015-08
City Hotel,0,0,2015,August,33,10,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,0,Transient,115.0,0,0,Check-Out,2015-08-11,1,115.0,2,1,2015-08-10,2015-08
City Hotel,0,0,2015,August,33,10,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient,115.0,0,0,Check-Out,2015-08-11,1,115.0,2,1,2015-08-10,2015-08
City Hotel,0,0,2015,August,33,10,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,115.0,0,0,Check-Out,2015-08-11,1,115.0,2,1,2015-08-10,2015-08
City Hotel,0,39,2015,August,33,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,0,0,Transient-Party,62.0,0,1,Check-Out,2015-08-12,2,124.0,2,0,2015-08-10,2015-08
City Hotel,0,39,2015,August,33,10,1,1,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,0,0,Transient-Party,62.0,0,1,Check-Out,2015-08-12,2,124.0,2,0,2015-08-10,2015-08
